Week,Department,Model,Weekly_Cost,Weekly_Tokens,Avg_Latency,Cache_Hit_Rate,Success_Rate,Dept_Total_Cost,Dept_Total_Tokens,Dept_Avg_Latency,Dept_Cache_Rate,Dept_Success_Rate
2025-03-10/2025-03-16,Data Science,Gemini-1.5-Pro,1.7723201999999998,305755,3773.590163934426,0.26229508196721313,0.9672131147540983,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-10/2025-03-16,Data Science,Llama-3-8B-Local,0.01298098,122066,2522.55,0.35,0.975,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-10/2025-03-16,Engineering,Claude-3.5-Sonnet,3.9723083999999975,557563,3475.3307692307694,0.35384615384615387,0.9615384615384616,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-10/2025-03-16,Engineering,GPT-3.5,0.2468349999999999,97989,3256.8333333333335,0.5833333333333334,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-10/2025-03-16,Engineering,GPT-4-Turbo,4.5162619999999984,344048,4381.8,0.35384615384615387,0.9384615384615385,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-10/2025-03-16,Engineering,Gemini-1.5-Pro,1.5303224999999996,286955,3353.5142857142855,0.37142857142857144,0.9714285714285714,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-10/2025-03-16,Engineering,Llama-3-8B-Local,0.0271368499999999,236866,3319.1475409836066,0.3114754098360656,0.9836065573770492,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-10/2025-03-16,Finance,Claude-3.5-Sonnet,0.5726924999999992,136238,3799.7272727272725,0.48484848484848486,0.9696969696969697,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-10/2025-03-16,Finance,GPT-3.5,0.2530219999999999,35762,4059.25,0.125,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-10/2025-03-16,Finance,GPT-4-Turbo,2.146289,133298,5670.45,0.4,0.9,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-10/2025-03-16,Finance,Gemini-1.5-Pro,0.154798,24902,1595.3333333333333,0.3333333333333333,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-10/2025-03-16,Finance,Llama-3-8B-Local,0.01010015,102070,4580.684210526316,0.47368421052631576,0.8421052631578947,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-10/2025-03-16,Marketing,Claude-3.5-Sonnet,0.8140367999999992,119039,3245.266666666667,0.36666666666666664,0.9666666666666667,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-10/2025-03-16,Marketing,GPT-3.5,0.1286069999999999,35345,7971.0,0.75,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-10/2025-03-16,Marketing,GPT-4-Turbo,1.2160149999999994,96817,3292.904761904762,0.2857142857142857,0.9523809523809523,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-10/2025-03-16,Marketing,Gemini-1.5-Pro,0.5283061,120419,4587.45,0.35,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-10/2025-03-16,Marketing,Llama-3-8B-Local,0.0053499,67516,3229.3529411764707,0.35294117647058826,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-17/2025-03-23,Customer Support,Claude-3.5-Sonnet,2.2270667999999985,293553,4060.967213114754,0.29508196721311475,0.9836065573770492,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-17/2025-03-23,Customer Support,GPT-3.5,0.7194674999999998,98277,4144.523809523809,0.23809523809523808,0.8095238095238095,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-17/2025-03-23,Customer Support,GPT-4-Turbo,3.2593439999999996,174386,3854.5555555555557,0.3333333333333333,0.8888888888888888,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-17/2025-03-23,Customer Support,Gemini-1.5-Pro,1.0579393999999998,169214,3116.0222222222224,0.3333333333333333,0.9555555555555556,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-17/2025-03-23,Customer Support,Llama-3-8B-Local,0.0168884199999999,163925,3454.5675675675675,0.3783783783783784,0.972972972972973,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-17/2025-03-23,Data Science,Claude-3.5-Sonnet,2.0595242999999983,292441,3432.4444444444443,0.3611111111111111,0.9305555555555556,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-17/2025-03-23,Data Science,GPT-3.5,0.381747,97745,3568.157894736842,0.5789473684210527,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-17/2025-03-23,Data Science,GPT-4-Turbo,2.933992999999999,190193,3448.45,0.3,0.975,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-17/2025-03-23,Data Science,Gemini-1.5-Pro,1.7771012,261624,3918.4716981132074,0.22641509433962265,0.9622641509433962,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-17/2025-03-23,Data Science,Llama-3-8B-Local,0.01682186,169338,3171.225,0.325,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-17/2025-03-23,Engineering,Claude-3.5-Sonnet,4.490147699999997,634902,3962.9153846153845,0.3153846153846154,0.9230769230769231,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-17/2025-03-23,Engineering,GPT-3.5,0.402431,63170,2752.095238095238,0.23809523809523808,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-17/2025-03-23,Engineering,GPT-4-Turbo,7.642711999999999,427509,4082.716049382716,0.32098765432098764,0.9629629629629629,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-17/2025-03-23,Engineering,Gemini-1.5-Pro,2.4753830499999996,410911,4363.8441558441555,0.24675324675324675,0.935064935064935,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-17/2025-03-23,Engineering,Llama-3-8B-Local,0.020837729999999898,175894,3374.4,0.35,0.975,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-17/2025-03-23,Finance,Claude-3.5-Sonnet,1.1040257999999992,188916,3486.7073170731705,0.36585365853658536,0.9512195121951219,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-17/2025-03-23,Finance,GPT-3.5,0.120685,19483,2600.5714285714284,0.2857142857142857,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-17/2025-03-23,Finance,GPT-4-Turbo,1.4750989999999997,128742,5258.142857142857,0.5714285714285714,0.9523809523809523,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-17/2025-03-23,Finance,Gemini-1.5-Pro,0.3029824,81252,3152.9545454545455,0.5909090909090909,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-17/2025-03-23,Finance,Llama-3-8B-Local,0.00998618,73128,2530.909090909091,0.45454545454545453,0.8636363636363636,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-17/2025-03-23,Marketing,Claude-3.5-Sonnet,0.8448647999999996,108107,3118.2258064516127,0.3548387096774194,0.967741935483871,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-17/2025-03-23,Marketing,GPT-3.5,0.08268600000000001,24591,3939.6666666666665,0.6666666666666666,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-17/2025-03-23,Marketing,GPT-4-Turbo,1.1140339999999997,117267,4802.523809523809,0.42857142857142855,0.9523809523809523,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-17/2025-03-23,Marketing,Gemini-1.5-Pro,0.7589683499999998,134346,4942.136363636364,0.4090909090909091,0.9090909090909091,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-17/2025-03-23,Marketing,Llama-3-8B-Local,0.004588119999999999,39187,2715.181818181818,0.36363636363636365,0.9090909090909091,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-24/2025-03-30,Customer Support,Claude-3.5-Sonnet,2.9216837999999976,478229,4716.817073170731,0.4024390243902439,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-24/2025-03-30,Customer Support,GPT-3.5,0.4413895,74015,3092.1,0.2,0.85,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-24/2025-03-30,Customer Support,GPT-4-Turbo,2.665627999999999,209412,3281.204081632653,0.42857142857142855,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-24/2025-03-30,Customer Support,Gemini-1.5-Pro,0.9121378,213658,4029.9574468085107,0.46808510638297873,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-24/2025-03-30,Customer Support,Llama-3-8B-Local,0.0206419199999997,182197,3702.3636363636365,0.3939393939393939,0.9696969696969697,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-24/2025-03-30,Data Science,Claude-3.5-Sonnet,2.320882799999999,361841,3717.2987012987014,0.37662337662337664,0.974025974025974,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-24/2025-03-30,Data Science,GPT-3.5,0.9569015000000001,133513,4928.684210526316,0.15789473684210525,0.9473684210526315,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-24/2025-03-30,Data Science,GPT-4-Turbo,3.4680349999999986,249889,3750.392156862745,0.4117647058823529,0.9607843137254902,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-24/2025-03-30,Data Science,Gemini-1.5-Pro,1.7110142,268786,3552.032258064516,0.3064516129032258,0.967741935483871,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-24/2025-03-30,Data Science,Llama-3-8B-Local,0.01779808,177620,3704.2105263157896,0.39473684210526316,0.9473684210526315,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-24/2025-03-30,Engineering,Claude-3.5-Sonnet,4.5306533999999985,598800,3516.8837209302324,0.3023255813953488,0.9612403100775194,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-24/2025-03-30,Engineering,GPT-3.5,1.2141919999999997,189026,5405.275862068966,0.3448275862068966,0.9310344827586207,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-24/2025-03-30,Engineering,GPT-4-Turbo,5.236211999999998,342340,3665.614285714286,0.35714285714285715,0.9142857142857143,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-24/2025-03-30,Engineering,Gemini-1.5-Pro,1.4936949999999998,329502,4625.423728813559,0.3898305084745763,0.9830508474576272,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-24/2025-03-30,Engineering,Llama-3-8B-Local,0.0292360999999997,248146,4353.078431372549,0.3333333333333333,0.9411764705882353,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-24/2025-03-30,Finance,Claude-3.5-Sonnet,1.2540281999999994,175363,3687.6388888888887,0.3055555555555556,0.9722222222222222,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-24/2025-03-30,Finance,GPT-3.5,0.1573595,31695,4421.2,0.2,0.8,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-24/2025-03-30,Finance,GPT-4-Turbo,1.0638279999999993,68020,3329.176470588235,0.47058823529411764,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-24/2025-03-30,Finance,Gemini-1.5-Pro,0.3915961,73755,6280.3,0.5,0.9,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-24/2025-03-30,Finance,Llama-3-8B-Local,0.011226099999999899,81544,4395.6,0.2,0.8666666666666667,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-24/2025-03-30,Marketing,Claude-3.5-Sonnet,1.3499111999999993,207574,3989.4523809523807,0.35714285714285715,0.9523809523809523,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-24/2025-03-30,Marketing,GPT-3.5,0.2985559999999999,48107,5197.625,0.5,0.875,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-24/2025-03-30,Marketing,GPT-4-Turbo,2.2489259999999995,128989,5251.142857142857,0.38095238095238093,0.9523809523809523,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-24/2025-03-30,Marketing,Gemini-1.5-Pro,0.54210905,104347,3843.96,0.36,0.96,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-24/2025-03-30,Marketing,Llama-3-8B-Local,0.00819194,53930,3351.2727272727275,0.18181818181818182,0.9090909090909091,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-31/2025-04-06,Customer Support,Claude-3.5-Sonnet,3.8203139999999975,445790,4409.392857142857,0.21428571428571427,0.9404761904761905,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-31/2025-04-06,Customer Support,GPT-3.5,0.3920859999999996,65725,3695.923076923077,0.38461538461538464,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-31/2025-04-06,Customer Support,GPT-4-Turbo,3.056435999999999,208974,3639.813953488372,0.37209302325581395,0.9767441860465116,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-31/2025-04-06,Customer Support,Gemini-1.5-Pro,0.6093825499999999,128725,2433.45,0.45,0.975,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-31/2025-04-06,Customer Support,Llama-3-8B-Local,0.0218752299999999,181173,3929.7297297297296,0.2972972972972973,0.972972972972973,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-03-31/2025-04-06,Data Science,Claude-3.5-Sonnet,3.6026324999999977,489371,3807.26,0.3,0.99,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-31/2025-04-06,Data Science,GPT-3.5,0.5752604999999997,87638,3434.823529411765,0.23529411764705882,0.9411764705882353,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-31/2025-04-06,Data Science,GPT-4-Turbo,3.4620509999999993,212081,3982.829268292683,0.36585365853658536,0.9512195121951219,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-31/2025-04-06,Data Science,Gemini-1.5-Pro,0.8356904499999998,169879,2697.795918367347,0.32653061224489793,0.9795918367346939,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-31/2025-04-06,Data Science,Llama-3-8B-Local,0.0220144199999998,184939,3918.7297297297296,0.2702702702702703,0.9459459459459459,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-03-31/2025-04-06,Engineering,Claude-3.5-Sonnet,5.258948099999997,663284,4250.304,0.304,0.968,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-31/2025-04-06,Engineering,GPT-3.5,0.6800734999999998,106923,2616.3333333333335,0.2222222222222222,0.9259259259259259,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-31/2025-04-06,Engineering,GPT-4-Turbo,5.336653999999998,322856,3406.641025641026,0.2692307692307692,0.8974358974358975,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-31/2025-04-06,Engineering,Gemini-1.5-Pro,2.1370499499999998,401065,4152.415584415585,0.37662337662337664,0.948051948051948,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-31/2025-04-06,Engineering,Llama-3-8B-Local,0.033805260000000004,328713,3843.285714285714,0.44285714285714284,0.9428571428571428,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-03-31/2025-04-06,Finance,Claude-3.5-Sonnet,0.8373311999999994,102621,2671.964285714286,0.2857142857142857,0.9285714285714286,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-31/2025-04-06,Finance,GPT-3.5,0.2629069999999999,51516,3985.9,0.3,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-31/2025-04-06,Finance,GPT-4-Turbo,1.3816959999999991,86039,3602.4285714285716,0.3333333333333333,0.9523809523809523,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-31/2025-04-06,Finance,Gemini-1.5-Pro,0.3101797999999999,72064,3134.0714285714284,0.5714285714285714,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-31/2025-04-06,Finance,Llama-3-8B-Local,0.00817705,65261,4271.866666666667,0.26666666666666666,0.9333333333333333,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-03-31/2025-04-06,Marketing,Claude-3.5-Sonnet,1.2428741999999995,189989,5041.571428571428,0.42857142857142855,0.9642857142857143,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-31/2025-04-06,Marketing,GPT-3.5,0.1204179999999999,15917,3392.75,0.25,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-31/2025-04-06,Marketing,GPT-4-Turbo,0.6247619999999996,62325,2821.8571428571427,0.42857142857142855,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-31/2025-04-06,Marketing,Gemini-1.5-Pro,0.36255205,61998,2720.6470588235293,0.29411764705882354,0.9411764705882353,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-03-31/2025-04-06,Marketing,Llama-3-8B-Local,0.00750682,94580,4647.5,0.4375,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-07/2025-04-13,Customer Support,Claude-3.5-Sonnet,2.5530644999999983,328557,3665.788732394366,0.30985915492957744,0.9859154929577465,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-07/2025-04-13,Customer Support,GPT-3.5,0.3393879999999998,46406,5138.142857142857,0.14285714285714285,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-07/2025-04-13,Customer Support,GPT-4-Turbo,3.812128999999999,275274,5338.65,0.5,0.975,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-07/2025-04-13,Customer Support,Gemini-1.5-Pro,1.33441735,236829,4009.9791666666665,0.375,0.9375,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-07/2025-04-13,Customer Support,Llama-3-8B-Local,0.01384023,134656,3549.3703703703704,0.48148148148148145,0.9629629629629629,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-07/2025-04-13,Data Science,Claude-3.5-Sonnet,2.682200399999997,459351,4143.6,0.3684210526315789,0.968421052631579,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-07/2025-04-13,Data Science,GPT-3.5,0.5519444999999997,95274,2960.8,0.2,0.92,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-07/2025-04-13,Data Science,GPT-4-Turbo,3.7602399999999987,247796,4017.148936170213,0.2765957446808511,1.0,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-07/2025-04-13,Data Science,Gemini-1.5-Pro,1.5585660999999997,285215,4479.791666666667,0.3541666666666667,0.9583333333333334,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-07/2025-04-13,Data Science,Llama-3-8B-Local,0.0226424399999999,189292,4692.882352941177,0.4411764705882353,0.9705882352941176,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-07/2025-04-13,Engineering,Claude-3.5-Sonnet,5.325289799999997,630113,3890.8217054263564,0.26356589147286824,0.9767441860465116,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-07/2025-04-13,Engineering,GPT-3.5,0.7304184999999996,142759,3064.735294117647,0.4117647058823529,0.9705882352941176,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-07/2025-04-13,Engineering,GPT-4-Turbo,4.594912999999999,264560,2847.5142857142855,0.34285714285714286,0.9714285714285714,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-07/2025-04-13,Engineering,Gemini-1.5-Pro,1.2543821499999999,265213,2953.40625,0.359375,0.96875,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-07/2025-04-13,Engineering,Llama-3-8B-Local,0.0324251899999999,280515,3616.9206349206347,0.3968253968253968,0.9682539682539683,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-07/2025-04-13,Finance,Claude-3.5-Sonnet,0.7431242999999991,120128,3111.8333333333335,0.3,0.9333333333333333,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-07/2025-04-13,Finance,GPT-3.5,0.082528,42531,3570.8888888888887,0.6666666666666666,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-07/2025-04-13,Finance,GPT-4-Turbo,1.4849979999999998,73169,3107.4117647058824,0.29411764705882354,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-07/2025-04-13,Finance,Gemini-1.5-Pro,0.71103795,105613,3703.36,0.28,0.72,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-07/2025-04-13,Finance,Llama-3-8B-Local,0.00993377,82205,5427.714285714285,0.14285714285714285,0.9285714285714286,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-07/2025-04-13,Marketing,Claude-3.5-Sonnet,1.2592043999999996,147248,4477.5,0.34615384615384615,0.9615384615384616,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-07/2025-04-13,Marketing,GPT-3.5,0.053040000000000004,7734,1674.25,0.25,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-07/2025-04-13,Marketing,GPT-4-Turbo,1.0054779999999999,63041,3232.3684210526317,0.2631578947368421,0.9473684210526315,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-07/2025-04-13,Marketing,Gemini-1.5-Pro,0.5544959,134711,5517.857142857143,0.47619047619047616,0.9523809523809523,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-07/2025-04-13,Marketing,Llama-3-8B-Local,0.0065899399999999,63293,2788.0,0.47058823529411764,1.0,286.6815156399999,38949936,3837.3869309838474,0.34838472834067546,0.9582721488007832
2025-04-14/2025-04-20,Customer Support,Claude-3.5-Sonnet,2.2322963999999983,319143,2930.0632911392404,0.3291139240506329,0.9493670886075949,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-14/2025-04-20,Customer Support,GPT-3.5,0.6275109999999996,107858,4955.0,0.29411764705882354,1.0,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-14/2025-04-20,Customer Support,GPT-4-Turbo,3.711481999999999,237036,4503.930232558139,0.37209302325581395,0.9534883720930233,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-14/2025-04-20,Customer Support,Gemini-1.5-Pro,1.39007225,237133,4071.2708333333335,0.3333333333333333,0.9583333333333334,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-14/2025-04-20,Customer Support,Llama-3-8B-Local,0.01265892,115875,3311.423076923077,0.34615384615384615,0.9230769230769231,555.3203119199998,76504219,3845.011718011718,0.3545643545643546,0.9595539595539595
2025-04-14/2025-04-20,Data Science,Claude-3.5-Sonnet,2.805973199999998,371782,3428.0481927710844,0.3253012048192771,0.9156626506024096,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-14/2025-04-20,Data Science,GPT-3.5,0.6287779999999998,100662,3850.7894736842104,0.3684210526315789,0.9473684210526315,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-14/2025-04-20,Data Science,GPT-4-Turbo,4.527417999999999,256882,4751.0888888888885,0.28888888888888886,0.9777777777777777,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-14/2025-04-20,Data Science,Gemini-1.5-Pro,1.18797315,200070,3250.9454545454546,0.41818181818181815,0.9454545454545454,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-14/2025-04-20,Data Science,Llama-3-8B-Local,0.0256646399999999,183939,4177.315789473684,0.2894736842105263,0.9473684210526315,696.6750908799997,94877017,3820.599108796876,0.3485205026786161,0.9591949131327292
2025-04-14/2025-04-20,Engineering,Claude-3.5-Sonnet,4.511425199999997,537291,3514.314516129032,0.3467741935483871,0.9193548387096774,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-14/2025-04-20,Engineering,GPT-3.5,0.6596569999999997,105244,3306.5833333333335,0.25,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-14/2025-04-20,Engineering,GPT-4-Turbo,5.084810999999998,368054,3113.364705882353,0.3411764705882353,0.9647058823529412,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-14/2025-04-20,Engineering,Gemini-1.5-Pro,2.1093246999999997,408094,3514.691489361702,0.3617021276595745,0.9787234042553191,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-14/2025-04-20,Engineering,Llama-3-8B-Local,0.0279236199999997,233112,3017.0,0.2786885245901639,1.0,1372.8269327499995,132084016,3777.360511647849,0.34543375732456766,0.9607689009575532
2025-04-14/2025-04-20,Finance,Claude-3.5-Sonnet,1.1571941999999997,196649,5305.1612903225805,0.3548387096774194,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-14/2025-04-20,Finance,GPT-3.5,0.162281,39373,5714.5,0.5,1.0,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
2025-04-14/2025-04-20,Finance,GPT-4-Turbo,1.3344099999999997,62194,2354.0526315789475,0.2631578947368421,0.9473684210526315,272.7227736499999,37854521,3793.210407805854,0.357518138603953,0.9583437578183638
